admin0,GID_1,AAD,PMD_10,PMD_25,PMD_50,PMD_100,scenario,year
NGA,NGA.21_1,27256.989,74164.848,125307.642,383971.58,714876.67,pessimistic,2050
NGA,NGA.22_1,21424.134,49769.033,132988.573,303034.572,506699.595,pessimistic,2050
NGA,NGA.23_1,65806.007,216568.581,534963.504,710671.4,853718.095,pessimistic,2050
NGA,NGA.24_1,26853.321,73449.254,222395.514,333001.983,395253.534,pessimistic,2050
NGA,NGA.25_1,3999.921,7364.877,26562.369,61567.9,96958.04,pessimistic,2050
NGA,NGA.26_1,12367.321,23657.861,87266.923,186880.894,277323.98,pessimistic,2050
NGA,NGA.27_1,13816.119,42512.041,78958.301,164914.723,310828.829,pessimistic,2050
NGA,NGA.28_1,10931.528,25284.605,66533.831,148258.3,277654.868,pessimistic,2050
NGA,NGA.29_1,19146.963,35415.492,138815.698,292579.844,420118.875,pessimistic,2050
NGA,NGA.30_1,26401.91,56223.752,193109.969,393493.458,518526.655,pessimistic,2050
NGA,NGA.31_1,37212.174,76132.005,304065.97,520823.003,701987.511,pessimistic,2050
NGA,NGA.32_1,13704.497,32091.428,79861.572,194641.374,340806.361,pessimistic,2050
NGA,NGA.33_1,42559.427,81118.252,380119.019,585558.584,753166.92,pessimistic,2050
NGA,NGA.34_1,22101.892,55470.563,128610.278,302895.037,535252.409,pessimistic,2050
NGA,NGA.35_1,15794.958,45264.846,115861.162,192050.126,279302.458,pessimistic,2050
NGA,NGA.36_1,12076.726,33520.079,76478.238,146505.919,273546.982,pessimistic,2050
NGA,NGA.37_1,21768.836,52675.864,119015.002,331192.391,511680.212,pessimistic,2050
NGA,NGA.1_1,9657.813,22971.593,70235.815,135132.4,184857.31,optimistic,2100
NGA,NGA.15_1,5226.665,16032.755,36094.68,59182.747,99594.757,optimistic,2100
NGA,NGA.2_1,12387.598,38318.227,66643.135,163190.841,262623.342,optimistic,2100
NGA,NGA.3_1,16043.229,40030.148,96971.653,236149.305,343836.217,optimistic,2100
NGA,NGA.4_1,29196.98,107738.927,233054.8,287608.358,334872.777,optimistic,2100
NGA,NGA.5_1,16478.551,59725.116,108207.866,158609.932,300552.64,optimistic,2100
NGA,NGA.6_1,3855.113,10654.623,18831.57,50999.725,101639.388,optimistic,2100
NGA,NGA.7_1,82401.105,321785.529,619784.916,794450.723,954214.111,optimistic,2100
NGA,NGA.8_1,12124.874,44340.139,68195.525,128433.594,239436.717,optimistic,2100
NGA,NGA.9_1,19749.834,45037.559,165420.851,260502.3,341919.754,optimistic,2100
NGA,NGA.10_1,27748.063,72235.441,209881.407,348785.53,515355.23,optimistic,2100
NGA,NGA.11_1,35646.181,106099.04,284547.346,422987.293,519463.692,optimistic,2100
NGA,NGA.12_1,41136.884,122687.427,335506.988,477197.068,590392.016,optimistic,2100
NGA,NGA.13_1,12856.377,26661.171,95799.379,178621.68,278585.085,optimistic,2100
NGA,NGA.14_1,59220.773,236876.231,448860.604,558040.652,641791.255,optimistic,2100
NGA,NGA.16_1,16325.312,45973.836,100142.67,212685.56,346851.05,optimistic,2100
NGA,NGA.17_1,40817.514,161080.718,297158.569,400332.977,481644.035,optimistic,2100
NGA,NGA.18_1,11869.808,52212.978,80051.963,97250.082,150142.961,optimistic,2100
NGA,NGA.19_1,21259.521,63055.278,129608.006,235068.847,506829.627,optimistic,2100
NGA,NGA.20_1,18304.036,81127.381,120120.608,144067.801,250511.715,optimistic,2100
NGA,NGA.21_1,19033.848,75043.421,112921.475,163620.496,374023.753,optimistic,2100
NGA,NGA.22_1,24229.688,63266.693,137355.096,348224.891,544431.684,optimistic,2100
NGA,NGA.23_1,60478.056,200889.816,488813.353,651233.271,781187.491,optimistic,2100
NGA,NGA.24_1,39287.911,157098.732,305626.79,364384.87,406526.85,optimistic,2100
NGA,NGA.25_1,1690.083,5705.596,9072.897,22152.327,31356.125,optimistic,2100
NGA,NGA.26_1,14984.412,35093.5,111647.796,204683.845,291547.325,optimistic,2100
NGA,NGA.27_1,18716.977,53715.152,108837.027,249252.84,400692.429,optimistic,2100
NGA,NGA.28_1,17163.281,33661.654,114409.3,272604.311,376865.7,optimistic,2100
NGA,NGA.29_1,30230.538,79440.087,244983.87,376484.028,495749.397,optimistic,2100
NGA,NGA.30_1,51327.318,136411.183,449866.867,611851.311,745449.919,optimistic,2100
NGA,NGA.31_1,58536.159,182067.322,475821.459,657450.254,814756.357,optimistic,2100
NGA,NGA.32_1,19323.266,57001.422,134749.989,236939.97,349432.519,optimistic,2100
NGA,NGA.33_1,29510.86,68178.173,208952.203,415643.474,602208.517,optimistic,2100
NGA,NGA.34_1,28726.67,64033.241,170618.842,425281.299,699296.646,optimistic,2100
NGA,NGA.35_1,40376.319,159679.601,298568.803,391050.189,464460.33,optimistic,2100
NGA,NGA.36_1,9870.098,37120.127,56775.049,98576.638,191555.052,optimistic,2100
NGA,NGA.37_1,14219.73,52244.473,78046.027,157919.594,271504.972,optimistic,2100
NGA,NGA.1_1,17901.136,54467.744,138221.515,215180.734,262188.601,pessimistic,2100
NGA,NGA.15_1,7389.204,16999.534,54767.049,95118.569,159619.714,pessimistic,2100
NGA,NGA.2_1,26737.069,54064.699,221918.673,372624.735,500135.737,pessimistic,2100
NGA,NGA.3_1,27553.559,61157.378,212010.999,386377.213,522983.693,pessimistic,2100
NGA,NGA.4_1,44908.095,214191.218,311720.742,357045.129,387924.118,pessimistic,2100
NGA,NGA.5_1,51150.369,110405.373,417626.311,706092.499,928292.962,pessimistic,2100
NGA,NGA.6_1,7107.158,15334.396,42720.203,110400.189,165690.612,pessimistic,2100
NGA,NGA.7_1,121262.849,530458.761,869138.706,1065428.17,1214286.141,pessimistic,2100
NGA,NGA.8_1,28756.404,70425.305,211271.819,390926.401,544447.241,pessimistic,2100
NGA,NGA.9_1,38310.104,144606.969,282983.308,385744.487,481518.544,pessimistic,2100
NGA,NGA.10_1,68340.306,233894.189,545005.013,724800.981,865466.69,pessimistic,2100
NGA,NGA.11_1,65106.138,278324.378,474588.474,576162.153,676691.807,pessimistic,2100
NGA,NGA.12_1,81551.388,355759.182,594700.064,717173.655,784399.408,pessimistic,2100
NGA,NGA.13_1,33929.602,95912,285475.879,404601.799,482733.111,pessimistic,2100
NGA,NGA.14_1,91171.391,438301.796,624884.986,718574.824,797431.58,pessimistic,2100
NGA,NGA.16_1,44126.547,104362.634,395415.911,553999.246,679366.213,pessimistic,2100
NGA,NGA.17_1,60150.248,264872.445,433534.702,526602.371,578956.801,pessimistic,2100
NGA,NGA.18_1,34870.892,85542.012,237206.109,472391.489,738061.675,pessimistic,2100
NGA,NGA.19_1,43577.504,96673.937,327141.239,600883.179,880679.688,pessimistic,2100
NGA,NGA.20_1,67815.169,128004.749,530837.699,999449.737,1379219.16,pessimistic,2100
NGA,NGA.21_1,68474.499,116862.864,565616.902,1030243.27,1355867.145,pessimistic,2100
NGA,NGA.22_1,79062.264,181084.778,714233.917,1003246.323,1231950.27,pessimistic,2100
NGA,NGA.23_1,106593.275,464722.572,771685.645,935830.445,1053698.34,pessimistic,2100
NGA,NGA.24_1,54309.954,242821.769,405190.606,450760.647,480494.004,pessimistic,2100
NGA,NGA.25_1,4430.066,8560.449,28420.812,70906.035,101906.789,pessimistic,2100
NGA,NGA.26_1,18131.967,46004.887,143340.418,227691.952,324402.237,pessimistic,2100
NGA,NGA.27_1,41077.819,81540.796,343270.033,574280.851,770732.088,pessimistic,2100
NGA,NGA.28_1,33759.572,71815.347,303934.592,444470.053,553125.263,pessimistic,2100
NGA,NGA.29_1,65073.734,263825.44,488954.159,612692.376,687917.577,pessimistic,2100
NGA,NGA.30_1,75134.322,282423.374,582361.766,745231.894,869287.638,pessimistic,2100
NGA,NGA.31_1,84272.697,308136.914,665235.556,855233.453,974491.442,pessimistic,2100
NGA,NGA.32_1,26985.17,86983.158,208410.987,283254.44,428532.595,pessimistic,2100
NGA,NGA.33_1,75949.874,265087.663,598395.255,799876.338,950777.11,pessimistic,2100
NGA,NGA.34_1,78198.24,194700.239,669087.744,990090.797,1216289.076,pessimistic,2100
NGA,NGA.35_1,49788.124,206805.371,370849.762,456529.229,514301.162,pessimistic,2100
NGA,NGA.36_1,28741.259,57348.484,240442.332,406395.408,526080.896,pessimistic,2100
NGA,NGA.37_1,58564.241,139660.091,499636.745,756125.116,949025.959,pessimistic,2100
NIC,NIC.1_1,371.409,0,338.319,10441.977,14903.637,current,2020
NIC,NIC.2_1,196.648,0,178.287,5546.752,7858.194,current,2020
NIC,NIC.3_1,202.997,0,186.225,5721.785,8111.197,current,2020
NIC,NIC.4_1,47.888,0,49.855,1349.977,1889.466,current,2020
NIC,NIC.5_1,405.675,0,357.163,11432.921,16273.045,current,2020
NIC,NIC.6_1,66.135,0,61.389,1862.677,2642.614,current,2020
NIC,NIC.7_1,182.838,0,151.015,5135.849,7407.998,current,2020
NIC,NIC.8_1,151.693,0,147.997,4281.113,6015.064,current,2020
NIC,NIC.9_1,886.717,0,846.836,24906.35,35471.648,current,2020
NIC,NIC.10_1,83.622,0,79.308,2360.035,3324.924,current,2020
NIC,NIC.11_1,152.016,0,134.817,4279.837,6102.675,current,2020
NIC,NIC.12_1,86.249,0,68.197,2422.584,3506.931,current,2020
NIC,NIC.13_1,1472.165,0,1439.931,41483.415,58489.974,current,2020
NIC,NIC.14_1,73.695,0,78.306,2076.4,2903.427,current,2020
NIC,NIC.15_1,553.056,0,528.342,15566.933,22058.386,current,2020
NIC,NIC.16_1,111.035,0,96.703,3120.342,4476.025,current,2020
NIC,NIC.17_1,65.703,0,70.525,1851.638,2584.965,current,2020
NIC,NIC.18_1,104.995,0,142.555,2934.232,4060.8,current,2020
NIC,NIC.1_1,6.075,0,0,18.407,570.661,optimistic,2050
NIC,NIC.2_1,0.027,0,0,0,2.749,optimistic,2050
NIC,NIC.3_1,0,0,0,0,0,optimistic,2050
NIC,NIC.4_1,0.375,0,0,0,37.524,optimistic,2050
NIC,NIC.5_1,1.199,0,0,0,119.9,optimistic,2050
NIC,NIC.6_1,0,0,0,0,0,optimistic,2050
NIC,NIC.7_1,0,0,0,0,0,optimistic,2050
NIC,NIC.8_1,0.621,0,0,0,62.11,optimistic,2050
NIC,NIC.9_1,3.329,0,0,0.71,331.486,optimistic,2050
NIC,NIC.10_1,0,0,0,0,0,optimistic,2050
NIC,NIC.11_1,0.296,0,0,0,29.632,optimistic,2050
NIC,NIC.12_1,0,0,0,0,0,optimistic,2050
NIC,NIC.13_1,0.596,0,0,0,59.641,optimistic,2050
NIC,NIC.14_1,0,0,0,0,0,optimistic,2050
NIC,NIC.15_1,1.601,0,0,16.2,127.743,optimistic,2050
NIC,NIC.16_1,0.155,0,0,0,15.476,optimistic,2050
NIC,NIC.17_1,0,0,0,0,0,optimistic,2050
NIC,NIC.18_1,0.05,0,0,0,4.957,optimistic,2050
NIC,NIC.1_1,6.075,0,0,18.407,570.663,pessimistic,2050
NIC,NIC.2_1,0.027,0,0,0,2.749,pessimistic,2050
NIC,NIC.3_1,0,0,0,0,0,pessimistic,2050
NIC,NIC.4_1,0.375,0,0,0,37.524,pessimistic,2050
NIC,NIC.5_1,1.199,0,0,0,119.902,pessimistic,2050
NIC,NIC.6_1,0,0,0,0,0,pessimistic,2050
NIC,NIC.7_1,0,0,0,0,0,pessimistic,2050
NIC,NIC.8_1,0.621,0,0,0,62.111,pessimistic,2050
NIC,NIC.9_1,3.329,0,0,0.708,331.456,pessimistic,2050
NIC,NIC.10_1,0,0,0,0,0,pessimistic,2050
NIC,NIC.11_1,0.296,0,0,0,29.633,pessimistic,2050
NIC,NIC.12_1,0,0,0,0,0,pessimistic,2050
NIC,NIC.13_1,0.596,0,0,0,59.643,pessimistic,2050
NIC,NIC.14_1,0,0,0,0,0,pessimistic,2050
NIC,NIC.15_1,1.601,0,0,16.2,127.743,pessimistic,2050
NIC,NIC.16_1,0.155,0,0,0,15.46,pessimistic,2050
NIC,NIC.17_1,0,0,0,0,0,pessimistic,2050
NIC,NIC.18_1,0.05,0,0,0,4.958,pessimistic,2050
NIC,NIC.1_1,213.784,0,91.786,4873.572,11264.123,optimistic,2100
NIC,NIC.2_1,72.666,0,17.432,1475.086,4246.708,optimistic,2100
NIC,NIC.3_1,26.025,0,0,55.86,2490.82,optimistic,2100
NIC,NIC.4_1,12.392,0,0,37.943,1163.311,optimistic,2100
NIC,NIC.5_1,44.672,0,2.452,212.414,4032.567,optimistic,2100
NIC,NIC.6_1,10.328,0,0,30.3,972.172,optimistic,2100
NIC,NIC.7_1,3.042,0,0,29.08,246.03,optimistic,2100
NIC,NIC.8_1,108.935,0,60.261,2872.123,4908.229,optimistic,2100
NIC,NIC.9_1,428.724,0,106.486,8141.397,26163.706,optimistic,2100
NIC,NIC.10_1,0.381,0,0,0.451,37.229,optimistic,2100
NIC,NIC.11_1,9.478,0,0,17.797,912.169,optimistic,2100
NIC,NIC.12_1,1.603,0,0,18.878,122.502,optimistic,2100
NIC,NIC.13_1,21.259,0,0,23.021,2079.904,optimistic,2100
NIC,NIC.14_1,15.696,0,0,36.522,1496.6,optimistic,2100
NIC,NIC.15_1,261.247,0,77.477,5579.649,14655.461,optimistic,2100
NIC,NIC.16_1,39.01,0,1.52,149.543,3595.842,optimistic,2100
NIC,NIC.17_1,0.716,0,0,7.263,57.081,optimistic,2100
NIC,NIC.18_1,48.616,0,9.895,1096.469,2629.076,optimistic,2100
NIC,NIC.1_1,213.786,0,91.786,4873.689,11264.124,pessimistic,2100
NIC,NIC.2_1,72.666,0,17.432,1475.086,4246.707,pessimistic,2100
NIC,NIC.3_1,26.025,0,0,55.86,2490.82,pessimistic,2100
NIC,NIC.4_1,12.392,0,0,37.943,1163.311,pessimistic,2100
NIC,NIC.5_1,44.672,0,2.452,212.409,4032.561,pessimistic,2100
NIC,NIC.6_1,10.328,0,0,30.3,972.172,pessimistic,2100
NIC,NIC.7_1,3.042,0,0,29.08,246.03,pessimistic,2100
NIC,NIC.8_1,108.939,0,60.263,2872.208,4908.385,pessimistic,2100
NIC,NIC.9_1,428.727,0,106.486,8141.417,26163.927,pessimistic,2100
NIC,NIC.10_1,0.381,0,0,0.451,37.229,pessimistic,2100
NIC,NIC.11_1,9.478,0,0,17.798,912.173,pessimistic,2100
NIC,NIC.12_1,1.603,0,0,18.898,122.527,pessimistic,2100
NIC,NIC.13_1,21.259,0,0,23.028,2079.853,pessimistic,2100
NIC,NIC.14_1,15.696,0,0,36.522,1496.6,pessimistic,2100
NIC,NIC.15_1,261.247,0,77.477,5579.649,14655.461,pessimistic,2100
NIC,NIC.16_1,39.01,0,1.52,149.543,3595.842,pessimistic,2100
NIC,NIC.17_1,0.716,0,0,7.26,57.077,pessimistic,2100
NIC,NIC.18_1,48.616,0,9.889,1096.418,2629.221,pessimistic,2100
NLD,NLD.1_1,0.344,0,0.317,9.714,13.75,current,2020
NLD,NLD.3_1,0.332,0,0.343,9.352,13.095,current,2020
NLD,NLD.5_1,0.161,0,0.131,4.533,6.467,current,2020
NLD,NLD.12_1,0.065,0,0.05,1.835,2.646,current,2020
NLD,NLD.14_1,0,0,0,0,0,current,2020
NLD,NLD.6_1,0,0,0,0,0,current,2020
NLD,NLD.9_1,0,0,0,0,0,current,2020
NLD,NLD.13_1,0,0,0,0,0,current,2020
NLD,NLD.7_1,0,0,0,0,0,current,2020
NLD,NLD.8_1,0,0,0,0,0,current,2020
NLD,NLD.4_1,0,0,0,0,0,current,2020
NLD,NLD.10_1,0,0,0,0,0,current,2020
NLD,NLD.2_1,0,0,0,0,0,current,2020
NLD,NLD.11_1,0,0,0,0,0,current,2020
NLD,NLD.1_1,0.03,0,0,0.136,2.764,optimistic,2050
NLD,NLD.3_1,0.046,0,0,0.161,4.304,optimistic,2050
NLD,NLD.5_1,0.002,0,0,0.025,0.154,optimistic,2050
NLD,NLD.12_1,0.001,0,0,0,0.06,optimistic,2050
NLD,NLD.14_1,0,0,0,0,0,optimistic,2050
NLD,NLD.6_1,0,0,0,0,0,optimistic,2050
NLD,NLD.9_1,0,0,0,0,0,optimistic,2050
NLD,NLD.13_1,0,0,0,0,0,optimistic,2050
NLD,NLD.7_1,0,0,0,0,0,optimistic,2050
NLD,NLD.8_1,0,0,0,0,0,optimistic,2050
NLD,NLD.4_1,0,0,0,0,0,optimistic,2050
NLD,NLD.10_1,0,0,0,0,0,optimistic,2050
NLD,NLD.2_1,0,0,0,0,0,optimistic,2050
NLD,NLD.11_1,0,0,0,0,0,optimistic,2050
NLD,NLD.1_1,0.075,0,0.001,0.258,6.998,pessimistic,2050
NLD,NLD.3_1,0.042,0,0,0.141,3.954,pessimistic,2050
NLD,NLD.5_1,0.005,0,0,0.104,0.243,pessimistic,2050
NLD,NLD.12_1,0,0,0,0,0,pessimistic,2050
NLD,NLD.14_1,0,0,0,0,0,pessimistic,2050
NLD,NLD.6_1,0,0,0,0,0,pessimistic,2050
NLD,NLD.9_1,0,0,0,0,0,pessimistic,2050
NLD,NLD.13_1,0,0,0,0,0,pessimistic,2050
NLD,NLD.7_1,0,0,0,0,0,pessimistic,2050
NLD,NLD.8_1,0,0,0,0,0,pessimistic,2050
NLD,NLD.4_1,0,0,0,0,0,pessimistic,2050
NLD,NLD.10_1,0,0,0,0,0,pessimistic,2050
NLD,NLD.2_1,0,0,0,0,0,pessimistic,2050
NLD,NLD.11_1,0,0,0,0,0,pessimistic,2050
NLD,NLD.1_1,0.007,0,0,0.132,0.394,optimistic,2100
NLD,NLD.3_1,0.004,0,0,0.066,0.233,optimistic,2100
NLD,NLD.5_1,0.004,0,0,0.084,0.23,optimistic,2100
NLD,NLD.12_1,0,0,0,0,0.018,optimistic,2100
NLD,NLD.14_1,0,0,0,0,0,optimistic,2100
NLD,NLD.6_1,0,0,0,0,0,optimistic,2100
NLD,NLD.9_1,0,0,0,0,0,optimistic,2100
NLD,NLD.13_1,0,0,0,0,0,optimistic,2100
NLD,NLD.7_1,0,0,0,0,0,optimistic,2100
NLD,NLD.8_1,0,0,0,0,0,optimistic,2100
NLD,NLD.4_1,0,0,0,0,0,optimistic,2100
NLD,NLD.10_1,0,0,0,0,0,optimistic,2100
NLD,NLD.2_1,0,0,0,0,0,optimistic,2100
NLD,NLD.11_1,0,0,0,0,0,optimistic,2100
NLD,NLD.1_1,0.17,0,0.128,2.94,10.608,pessimistic,2100
NLD,NLD.3_1,0.154,0,0.106,4.152,6.663,pessimistic,2100
NLD,NLD.5_1,0.044,0,0,0.144,4.066,pessimistic,2100
NLD,NLD.12_1,0,0,0,0,0,pessimistic,2100
NLD,NLD.14_1,0,0,0,0,0,pessimistic,2100
NLD,NLD.6_1,0,0,0,0,0,pessimistic,2100
NLD,NLD.9_1,0,0,0,0,0,pessimistic,2100
NLD,NLD.13_1,0,0,0,0,0,pessimistic,2100
NLD,NLD.7_1,0,0,0,0,0,pessimistic,2100
NLD,NLD.8_1,0,0,0,0,0,pessimistic,2100
NLD,NLD.4_1,0,0,0,0,0,pessimistic,2100
NLD,NLD.10_1,0,0,0,0,0,pessimistic,2100
NLD,NLD.2_1,0,0,0,0,0,pessimistic,2100
NLD,NLD.11_1,0,0,0,0,0,pessimistic,2100
NOR,NOR.1_1,0.756,0,0.791,21.244,29.963,current,2020
NOR,NOR.2_1,0.374,0,0.392,10.53,14.789,current,2020
NOR,NOR.3_1,0.095,0,0.078,2.658,3.836,current,2020
NOR,NOR.4_1,0.466,0,0.458,13.103,18.583,current,2020
NOR,NOR.6_1,1.7,0,3.958,45.232,63.702,current,2020
NOR,NOR.7_1,0.629,0,0.434,17.714,25.758,current,2020
NOR,NOR.8_1,0.232,0,0.18,6.514,9.416,current,2020
NOR,NOR.9_1,0.105,0,0.078,2.954,4.288,current,2020
NOR,NOR.10_1,0.08,0,0.063,2.247,3.243,current,2020
NOR,NOR.11_1,1.496,0,1.403,42.064,59.872,current,2020
NOR,NOR.12_1,0.027,0,0.025,0.768,1.089,current,2020
NOR,NOR.13_1,0.145,0,0.101,4.09,5.946,current,2020
NOR,NOR.14_1,0.225,0,0.161,6.336,9.187,current,2020
NOR,NOR.15_1,0.174,0,0.136,4.882,7.055,current,2020
NOR,NOR.16_1,0.687,0,0.551,19.303,27.877,current,2020
NOR,NOR.17_1,0.034,0,0.023,0.964,1.394,current,2020
NOR,NOR.18_1,0.355,0,0.262,9.999,14.495,current,2020
NOR,NOR.19_1,0.115,0,0.096,3.224,4.648,current,2020
NOR,NOR.5_1,0,0,0,0,0,current,2020
NOR,NOR.1_1,1.317,0,12.895,23.616,32.873,optimistic,2050
NOR,NOR.2_1,0.466,0,2.114,11.155,15.818,optimistic,2050
NOR,NOR.3_1,0.441,0.099,4.906,7.136,9.182,optimistic,2050
NOR,NOR.4_1,0.348,0,0.438,8.592,15.816,optimistic,2050
NOR,NOR.6_1,1.446,0,4.414,35.132,56.669,optimistic,2050
NOR,NOR.7_1,0.01,0,0,0.115,0.754,optimistic,2050
NOR,NOR.8_1,0.078,0,0.044,0.919,5.773,optimistic,2050
NOR,NOR.9_1,0.001,0,0,0.006,0.069,optimistic,2050
NOR,NOR.10_1,0.079,0,0.332,1.898,2.783,optimistic,2050
NOR,NOR.11_1,1.366,0.01,3.812,33.675,53.912,optimistic,2050
NOR,NOR.12_1,0.023,0,0.008,0.632,1,optimistic,2050
NOR,NOR.13_1,0.009,0,0,0.05,0.803,optimistic,2050
NOR,NOR.14_1,0.284,0,2.844,4.758,7.541,optimistic,2050
NOR,NOR.15_1,0.154,0,1.014,2.619,6.104,optimistic,2050
NOR,NOR.16_1,1.609,0.219,14.212,30.298,41.218,optimistic,2050
NOR,NOR.17_1,0.02,0,0.015,0.558,0.814,optimistic,2050
NOR,NOR.18_1,0.383,0,0.502,10.096,16.14,optimistic,2050
NOR,NOR.19_1,0.283,0,2.686,5.208,7.122,optimistic,2050
NOR,NOR.5_1,0,0,0,0,0,optimistic,2050
NOR,NOR.1_1,0.065,0,0,0.18,6.132,pessimistic,2050
NOR,NOR.2_1,0.121,0,0.022,1.046,9.884,pessimistic,2050
NOR,NOR.3_1,0.02,0,0,0.069,1.902,pessimistic,2050
NOR,NOR.4_1,0.054,0,0,0.131,5.105,pessimistic,2050
NOR,NOR.6_1,0.456,0.04,2.7,9.957,14.513,pessimistic,2050
NOR,NOR.7_1,0.083,0,0.076,1.715,4.585,pessimistic,2050
NOR,NOR.8_1,0.254,0.003,0.835,6.188,9.675,pessimistic,2050
NOR,NOR.9_1,0.084,0.007,0.54,1.466,3.28,pessimistic,2050
NOR,NOR.10_1,0.131,0.004,1.135,2.338,3.844,pessimistic,2050
NOR,NOR.11_1,0.291,0.026,1.113,4.469,15.408,pessimistic,2050
NOR,NOR.12_1,0.007,0,0,0.013,0.645,pessimistic,2050
NOR,NOR.13_1,0,0,0,0,0.041,pessimistic,2050
NOR,NOR.14_1,0.369,0.007,3.056,7.097,10.415,pessimistic,2050
NOR,NOR.15_1,0.391,0.067,3.701,6.862,9.925,pessimistic,2050
NOR,NOR.16_1,0.491,0,0.337,11.975,23.841,pessimistic,2050
NOR,NOR.17_1,0.096,0.026,1.014,1.442,2.392,pessimistic,2050
NOR,NOR.18_1,0.024,0,0,0.15,2.062,pessimistic,2050
NOR,NOR.19_1,0.104,0,0.07,2.687,4.715,pessimistic,2050
NOR,NOR.5_1,0,0,0,0,0,pessimistic,2050
NOR,NOR.1_1,0.578,0,0.52,15.88,23.948,optimistic,2100
NOR,NOR.2_1,0.183,0,0.147,3.737,10.218,optimistic,2100
NOR,NOR.3_1,0.28,0.004,3.075,4.73,6.219,optimistic,2100
NOR,NOR.4_1,0.282,0,0.171,7.238,13.043,optimistic,2100
NOR,NOR.6_1,1.61,0.003,8.859,35.62,54.252,optimistic,2100
NOR,NOR.7_1,0.722,0,1.609,19.297,27.213,optimistic,2100
NOR,NOR.8_1,0.654,0.082,7.294,10.799,13.781,optimistic,2100
NOR,NOR.9_1,0.096,0,0.394,2.012,4.048,optimistic,2100
NOR,NOR.10_1,0.212,0.005,2.046,3.833,5.263,optimistic,2100
NOR,NOR.11_1,1.1,0.029,4.066,23.075,47.303,optimistic,2100
NOR,NOR.12_1,0.008,0,0,0.029,0.729,optimistic,2100
NOR,NOR.13_1,0.073,0,0.056,0.932,5.239,optimistic,2100
NOR,NOR.14_1,0.638,0.107,6.835,10.809,13.767,optimistic,2100
NOR,NOR.15_1,0.333,0.016,2.432,7.024,9.39,optimistic,2100
NOR,NOR.16_1,0.84,0.013,5.558,16.062,29.49,optimistic,2100
NOR,NOR.17_1,0.062,0,0.624,0.958,1.761,optimistic,2100
NOR,NOR.18_1,0.169,0,0.105,1.921,12.629,optimistic,2100
NOR,NOR.19_1,0.132,0,0.13,3.716,5.247,optimistic,2100
NOR,NOR.5_1,0,0,0,0,0,optimistic,2100
NOR,NOR.1_1,0.751,0,3.276,17.985,25.988,pessimistic,2100
NOR,NOR.2_1,0.422,0,1.076,11.148,15.572,pessimistic,2100
NOR,NOR.3_1,0.156,0,0.736,3.702,5.237,pessimistic,2100
NOR,NOR.4_1,0.22,0,0.146,4.715,11.973,pessimistic,2100
NOR,NOR.6_1,1.696,0.003,13.169,31.788,53.289,pessimistic,2100
NOR,NOR.7_1,0.072,0,0.017,0.761,5.624,pessimistic,2100
NOR,NOR.8_1,0.128,0,0.07,2.32,7.835,pessimistic,2100
NOR,NOR.9_1,0.02,0,0.011,0.448,1.043,pessimistic,2100
NOR,NOR.10_1,0.069,0,0.235,1.618,2.705,pessimistic,2100
NOR,NOR.11_1,1.067,0.011,2.579,26.948,42.382,pessimistic,2100
NOR,NOR.12_1,0.024,0,0.009,0.652,1.019,pessimistic,2100
NOR,NOR.13_1,0.003,0,0,0.053,0.208,pessimistic,2100
NOR,NOR.14_1,0.342,0,2.869,6.426,9.83,pessimistic,2100
NOR,NOR.15_1,0.117,0,0.101,3.08,5.1,pessimistic,2100
NOR,NOR.16_1,1.219,0.016,11.818,19.817,34.848,pessimistic,2100
NOR,NOR.17_1,0.059,0.002,0.659,0.985,1.286,pessimistic,2100
NOR,NOR.18_1,0.16,0,0.046,1.911,11.95,pessimistic,2100
NOR,NOR.19_1,0.275,0,2.601,5.075,6.896,pessimistic,2100
NOR,NOR.5_1,0,0,0,0,0,pessimistic,2100
NPL,NPL.1_1,11275.662,11884.639,30509.572,257862.618,370956.251,current,2020
NPL,NPL.2_1,10370.575,10286.528,27039.692,240527.453,344978.552,current,2020
NPL,NPL.3_1,6433.958,7388.994,18083.635,144681.261,207808.798,current,2020
NPL,NPL.4_1,5347.585,5834.417,14694.871,121436.69,174761.488,current,2020
