fid,GID_1,scenario,time_horizon,AAD_high,PMD_10_high,PMD_25_high,PMD_50_high,PMD_100_high,PMD_250_high,AAD_medium,PMD_10_medium,PMD_25_medium,PMD_50_medium,PMD_100_medium,PMD_250_medium,AAD_low,PMD_10_low,PMD_25_low,PMD_50_low,PMD_100_low,PMD_250_low
1394,ITA.20_1,medium,2100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394,ITA.20_1,optimistic,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394,ITA.20_1,optimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394,ITA.20_1,pessimistic,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394,ITA.20_1,pessimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1395,JAM.1_1,current,hist,2924.8260676146047,0.0,0.0,0.0,0.0,285588.6704249608,187.71193697175107,0.0,0.0,0.0,0.0,0.0,31.61093764078268,0.0,0.0,0.0,0.0,0.0
1395,JAM.1_1,medium,2050,1253.4448456919229,0.0,0.0,0.0,0.0,95336.17067735064,62.62224348907569,0.0,0.0,0.0,0.0,0.0,10.536979213594227,0.0,0.0,0.0,0.0,0.0
1395,JAM.1_1,medium,2100,1043.7694037744875,0.0,0.0,0.0,0.0,95196.22347498692,62.57064565725036,0.0,0.0,0.0,0.0,0.0,10.536979213594227,0.0,0.0,0.0,0.0,0.0
1395,JAM.1_1,optimistic,2050,1392.0571958299486,0.0,0.0,0.0,0.0,144279.60897930554,62.624065969589246,0.0,0.0,0.0,0.0,0.0,10.536979213594227,0.0,0.0,0.0,0.0,0.0
1395,JAM.1_1,optimistic,2100,974.9004118610086,0.0,0.0,0.0,0.0,95196.22347498692,62.57064565725036,0.0,0.0,0.0,0.0,0.0,10.536979213594227,0.0,0.0,0.0,0.0,0.0
1395,JAM.1_1,pessimistic,2050,1042.6145094648357,0.0,0.0,0.0,0.0,95206.39103520794,62.57064565725036,0.0,0.0,0.0,0.0,0.0,10.536979213594227,0.0,0.0,0.0,0.0,0.0
1395,JAM.1_1,pessimistic,2100,974.8697198563964,0.0,0.0,0.0,0.0,95196.22347498692,68.52782786473641,0.0,0.0,0.0,0.0,0.0,10.536979213594227,0.0,0.0,0.0,0.0,0.0
1396,JAM.2_1,current,hist,798.5408478837062,0.0,0.0,0.0,0.0,34239.63638279386,98.83310754992984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1396,JAM.2_1,medium,2050,273.24311245577434,0.0,0.0,0.0,0.0,11413.212127597955,32.944369183309945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1396,JAM.2_1,medium,2100,318.1790517337796,0.0,0.0,0.0,0.0,11413.212127597955,32.944369183309945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1396,JAM.2_1,optimistic,2050,266.2005520421278,0.0,0.0,0.0,0.0,11413.212127597955,32.944369183309945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1396,JAM.2_1,optimistic,2100,322.83052258878746,0.0,0.0,0.0,0.0,11413.212127597955,32.944369183309945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1396,JAM.2_1,pessimistic,2050,303.25661323268184,0.0,0.0,0.0,0.0,11413.212127597955,32.944369183309945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1396,JAM.2_1,pessimistic,2100,297.8278077877149,0.0,0.0,0.0,0.0,11413.212127597955,32.944369183309945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1397,JAM.3_1,current,hist,692.0469161480943,0.0,0.0,0.0,0.0,1123.8515422467144,11.638630341373476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1397,JAM.3_1,medium,2050,361.4430995286282,0.0,0.0,0.0,0.0,374.6171807489048,3.879543447124492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1397,JAM.3_1,medium,2100,329.04897800446497,0.0,0.0,0.0,0.0,374.6171807489048,3.879543447124492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1397,JAM.3_1,optimistic,2050,327.78537725781644,0.0,0.0,0.0,0.0,374.6171807489048,3.879543447124492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1397,JAM.3_1,optimistic,2100,251.01234861517185,0.0,0.0,0.0,0.0,374.6171807489048,3.879543447124492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1397,JAM.3_1,pessimistic,2050,328.1437964100396,0.0,0.0,0.0,0.0,374.6171807489048,3.879543447124492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1397,JAM.3_1,pessimistic,2100,396.4624631967507,0.0,0.0,0.0,0.0,756.1800380695763,4.344358146431072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1398,JAM.4_1,current,hist,2372.0357233118116,0.0,0.0,0.0,0.0,171722.98778879392,524.3137883335547,0.0,0.0,0.0,0.0,0.0,68.30804799438005,0.0,0.0,0.0,0.0,0.0
1398,JAM.4_1,medium,2050,1019.375458769496,0.0,0.0,0.0,0.0,57429.78344218868,174.77126277785158,0.0,0.0,0.0,0.0,0.0,22.769349331460017,0.0,0.0,0.0,0.0,0.0
1398,JAM.4_1,medium,2100,804.8478637059028,0.0,0.0,0.0,0.0,57240.99592959798,174.77126277785158,0.0,0.0,0.0,0.0,0.0,22.769349331460017,0.0,0.0,0.0,0.0,0.0
1398,JAM.4_1,optimistic,2050,1090.0667864216111,0.0,0.0,0.0,0.0,74876.15079713959,174.77126277785158,0.0,0.0,0.0,0.0,0.0,22.769349331460017,0.0,0.0,0.0,0.0,0.0
1398,JAM.4_1,optimistic,2100,790.6785744372705,0.0,0.0,0.0,0.0,57240.99592959798,174.77126277785158,0.0,0.0,0.0,0.0,0.0,22.769349331460017,0.0,0.0,0.0,0.0,0.0
1398,JAM.4_1,pessimistic,2050,908.8240126736024,0.0,0.0,0.0,0.0,57240.99592959798,174.77126277785158,0.0,0.0,0.0,0.0,0.0,22.769349331460017,0.0,0.0,0.0,0.0,0.0
1398,JAM.4_1,pessimistic,2100,790.5661092595233,0.0,0.0,0.0,0.0,57240.99592959798,174.77126277785158,0.0,0.0,0.0,0.0,0.0,22.769349331460017,0.0,0.0,0.0,0.0,0.0
1399,JAM.5_1,current,hist,431.3711944445955,0.0,0.0,0.0,0.0,188.63780530505454,6.156085626621901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1399,JAM.5_1,medium,2050,231.8215205679699,0.0,0.0,0.0,0.0,190.54730097025129,2.0520285422073004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1399,JAM.5_1,medium,2100,143.7903981481985,0.0,0.0,0.0,0.0,62.87926843501818,2.0520285422073004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1399,JAM.5_1,optimistic,2050,189.659867603022,0.0,0.0,0.0,0.0,62.87926843501818,2.0520285422073004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1399,JAM.5_1,optimistic,2100,258.92574918074024,0.0,0.0,0.0,0.0,62.87926843501818,3.9060922604636734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1399,JAM.5_1,pessimistic,2050,204.6121256121791,0.0,0.0,0.0,0.0,1963.1358868737907,2.0520285422073004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1399,JAM.5_1,pessimistic,2100,324.86803263827284,0.0,0.0,0.0,0.0,3275.8090470191573,110.29144282489996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400,JAM.6_1,current,hist,4261.864643835354,0.0,0.0,0.0,0.0,431.47788159759415,266.0297479891209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400,JAM.6_1,medium,2050,2218.828174074706,0.0,0.0,0.0,0.0,446.5940543728751,88.67658266304029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400,JAM.6_1,medium,2100,1493.1552459563293,0.0,0.0,0.0,0.0,143.82596053253138,88.67658266304029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400,JAM.6_1,optimistic,2050,1791.490601506282,0.0,0.0,0.0,0.0,143.82596053253138,88.67658266304029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400,JAM.6_1,optimistic,2100,1420.6215479451182,0.0,0.0,0.0,0.0,143.82596053253138,88.67658266304029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400,JAM.6_1,pessimistic,2050,1744.9034155257325,0.0,0.0,0.0,0.0,23264.19242447464,88.67658266304029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400,JAM.6_1,pessimistic,2100,2279.304146382032,0.0,0.0,0.0,0.0,2370.2596744632588,100.45830745451376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1401,JAM.7_1,current,hist,1251.0680255193286,0.0,0.0,0.0,0.0,848.0270568395011,67.03484363924144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1401,JAM.7_1,medium,2050,603.3941561461409,0.0,0.0,0.0,0.0,2003.861922602423,22.344947879747146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1401,JAM.7_1,medium,2100,467.51954746513775,0.0,0.0,0.0,0.0,282.67568561316705,22.344947879747146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1401,JAM.7_1,optimistic,2050,450.1430060195591,0.0,0.0,0.0,0.0,282.67568561316705,22.344947879747146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1401,JAM.7_1,optimistic,2100,476.9696866895053,0.0,0.0,0.0,0.0,282.67568561316705,22.344947879747146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1401,JAM.7_1,pessimistic,2050,522.098906996484,0.0,0.0,0.0,0.0,18295.18049456684,22.344947879747146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1401,JAM.7_1,pessimistic,2100,702.2555122455086,0.0,0.0,0.0,0.0,29843.58784994938,22.68857426502065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1402,JAM.8_1,current,hist,4042.7942824823585,0.0,0.0,0.0,0.0,121258.19815140957,9.185089653070676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1402,JAM.8_1,medium,2050,1824.275151151244,0.0,0.0,0.0,0.0,40419.39938380319,51.64486172494129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1402,JAM.8_1,medium,2100,1482.1093681594357,0.0,0.0,0.0,0.0,40419.39938380319,3.0616965510235588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1402,JAM.8_1,optimistic,2050,1384.8152769412543,0.0,0.0,0.0,0.0,40931.12413807376,3.0616965510235588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1402,JAM.8_1,optimistic,2100,1347.6590610194742,0.0,0.0,0.0,0.0,40419.39938380319,3.0616965510235588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1402,JAM.8_1,pessimistic,2050,1832.3487496185576,0.0,0.0,0.0,0.0,40419.39938380319,3.0616965510235588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1402,JAM.8_1,pessimistic,2100,1793.7052633946705,0.0,0.0,0.0,0.0,40419.39938380319,3.704887362689198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403,JAM.9_1,current,hist,1544.5048903280253,0.0,0.0,0.0,0.0,68850.7022677369,512.1615012731359,0.0,0.0,0.0,0.0,0.0,144.3440295487265,0.0,0.0,0.0,0.0,0.0
1403,JAM.9_1,medium,2050,739.7679254660869,0.0,0.0,0.0,0.0,24562.506308866574,170.7205004243786,0.0,0.0,0.0,0.0,0.0,48.11467651624217,0.0,0.0,0.0,0.0,0.0
1403,JAM.9_1,medium,2100,627.3333157445138,0.0,0.0,0.0,0.0,22950.23408924563,170.7205004243786,0.0,0.0,0.0,0.0,0.0,48.11467651624217,0.0,0.0,0.0,0.0,0.0
1403,JAM.9_1,optimistic,2050,655.5254635141837,0.0,0.0,0.0,0.0,23021.75137739433,199.0214170079583,0.0,0.0,0.0,0.0,0.0,48.11467651624217,0.0,0.0,0.0,0.0,0.0
1403,JAM.9_1,optimistic,2100,514.8349634426751,0.0,0.0,0.0,0.0,22950.23408924563,170.7205004243786,0.0,0.0,0.0,0.0,0.0,48.11467651624217,0.0,0.0,0.0,0.0,0.0
1403,JAM.9_1,pessimistic,2050,571.1753136427449,0.0,0.0,0.0,0.0,22950.23408924563,170.7205004243786,0.0,0.0,0.0,0.0,0.0,48.11467651624217,0.0,0.0,0.0,0.0,0.0
1403,JAM.9_1,pessimistic,2100,514.8349634426751,0.0,0.0,0.0,0.0,22950.23408924563,170.7205004243786,0.0,0.0,0.0,0.0,0.0,48.11467651624217,0.0,0.0,0.0,0.0,0.0
1404,JAM.10_1,current,hist,1788.2484388803716,0.0,0.0,0.0,0.0,189264.5578559579,11.256370935862488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1404,JAM.10_1,medium,2050,640.381552628546,0.0,0.0,0.0,0.0,63088.185951985964,3.752123645287496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1404,JAM.10_1,medium,2100,789.9184069249652,0.0,0.0,0.0,0.0,63088.185951985964,3.752123645287496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1404,JAM.10_1,optimistic,2050,596.1351287283419,0.0,0.0,0.0,0.0,63098.20392254482,3.752123645287496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1404,JAM.10_1,optimistic,2100,670.9436297723466,0.0,0.0,0.0,0.0,63088.185951985964,3.752123645287496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1404,JAM.10_1,pessimistic,2050,634.3618809769556,0.0,0.0,0.0,0.0,63107.36511813293,3.752123645287496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1404,JAM.10_1,pessimistic,2100,604.5405926220075,0.0,0.0,0.0,0.0,63088.185951985964,3.752123645287496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1405,JAM.11_1,current,hist,413.3146060677499,0.0,0.0,0.0,0.0,0.0,103.16877467483911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1405,JAM.11_1,medium,2050,153.81528181407546,0.0,0.0,0.0,0.0,361.4618248062481,34.389591558279704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1405,JAM.11_1,medium,2100,137.77153535591663,0.0,0.0,0.0,0.0,10.733610508886049,34.389591558279704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1405,JAM.11_1,optimistic,2050,151.62730993921187,0.0,0.0,0.0,0.0,0.0,34.389591558279704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1405,JAM.11_1,optimistic,2100,174.56843340636388,0.0,0.0,0.0,0.0,0.0,34.389591558279704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1405,JAM.11_1,pessimistic,2050,196.40046202844945,0.0,0.0,0.0,0.0,6186.570171263409,34.389591558279704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1405,JAM.11_1,pessimistic,2100,362.6248078496275,0.0,0.0,0.0,0.0,1434.0588081893147,51.11888385238655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1406,JAM.12_1,current,hist,1079.7463986889757,0.0,0.0,0.0,0.0,7707.089541306412,121.89007101224529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1406,JAM.12_1,medium,2050,483.862783300684,0.0,0.0,0.0,0.0,26892.50686500928,40.63002367074843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1406,JAM.12_1,medium,2100,359.9154662296586,0.0,0.0,0.0,0.0,3031.3953916106266,40.63002367074843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1406,JAM.12_1,optimistic,2050,460.9109167289786,0.0,0.0,0.0,0.0,2569.0298471021374,40.63002367074843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1406,JAM.12_1,optimistic,2100,377.0318681511727,0.0,0.0,0.0,0.0,2569.0298471021374,40.63002367074843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1406,JAM.12_1,pessimistic,2050,480.006611761972,0.0,0.0,0.0,0.0,17542.988279625002,40.63002367074843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1406,JAM.12_1,pessimistic,2100,527.0279079188688,0.0,0.0,0.0,0.0,2569.0298471021374,48.061769205163344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1407,JAM.13_1,current,hist,1034.1037804456425,0.0,0.0,0.0,0.0,44609.6162405091,20.664083244806086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1407,JAM.13_1,medium,2050,350.9080089196226,0.0,0.0,0.0,0.0,14869.8720801697,6.888027748268696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1407,JAM.13_1,medium,2100,397.6741197517337,0.0,0.0,0.0,0.0,14869.8720801697,6.9804649129359095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1407,JAM.13_1,optimistic,2050,353.1704026549704,0.0,0.0,0.0,0.0,14869.8720801697,6.888027748268696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1407,JAM.13_1,optimistic,2100,372.7760695279976,0.0,0.0,0.0,0.0,14869.8720801697,6.888027748268696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1407,JAM.13_1,pessimistic,2050,346.1550345926192,0.0,0.0,0.0,0.0,15051.140715748952,6.888027748268696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1407,JAM.13_1,pessimistic,2100,370.7136782234269,0.0,0.0,0.0,0.0,14919.41767033775,6.888027748268696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1408,JAM.14_1,current,hist,1469.5582424384288,0.0,0.0,0.0,0.0,47880.25097918759,287.99776574975806,0.0,0.0,0.0,0.0,0.0,1.3436009272070621,0.0,0.0,0.0,0.0,0.0
1408,JAM.14_1,medium,2050,494.5412951986437,0.0,0.0,0.0,0.0,15960.083659729196,95.99925524991934,0.0,0.0,0.0,0.0,0.0,0.4478669757356874,0.0,0.0,0.0,0.0,0.0
1408,JAM.14_1,medium,2100,618.3726555344435,0.0,0.0,0.0,0.0,15960.083659729196,95.99925524991934,0.0,0.0,0.0,0.0,0.0,0.4478669757356874,0.0,0.0,0.0,0.0,0.0
1408,JAM.14_1,optimistic,2050,558.3003341689167,0.0,0.0,0.0,0.0,15960.083659729196,95.99925524991934,0.0,0.0,0.0,0.0,0.0,0.4478669757356874,0.0,0.0,0.0,0.0,0.0
1408,JAM.14_1,optimistic,2100,617.7428968073056,0.0,0.0,0.0,0.0,15960.083659729196,95.99925524991934,0.0,0.0,0.0,0.0,0.0,0.4478669757356874,0.0,0.0,0.0,0.0,0.0
1408,JAM.14_1,pessimistic,2050,537.5075407325429,0.0,0.0,0.0,0.0,15961.963668691791,95.99925524991934,0.0,0.0,0.0,0.0,0.0,0.4478669757356874,0.0,0.0,0.0,0.0,0.0
1408,JAM.14_1,pessimistic,2100,507.90412877708434,0.0,0.0,0.0,0.0,15960.083659729196,95.99925524991934,0.0,0.0,0.0,0.0,0.0,0.4478669757356874,0.0,0.0,0.0,0.0,0.0
1409,JEY.1_1,current,hist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1409,JEY.1_1,medium,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1409,JEY.1_1,medium,2100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1409,JEY.1_1,optimistic,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1409,JEY.1_1,optimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1409,JEY.1_1,pessimistic,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1409,JEY.1_1,pessimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1410,JEY.2_1,current,hist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1410,JEY.2_1,medium,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1410,JEY.2_1,medium,2100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1410,JEY.2_1,optimistic,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1410,JEY.2_1,optimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1410,JEY.2_1,pessimistic,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1410,JEY.2_1,pessimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1411,JEY.3_1,current,hist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1411,JEY.3_1,medium,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1411,JEY.3_1,medium,2100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1411,JEY.3_1,optimistic,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1411,JEY.3_1,optimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1411,JEY.3_1,pessimistic,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1411,JEY.3_1,pessimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1412,JEY.4_1,current,hist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1412,JEY.4_1,medium,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1412,JEY.4_1,medium,2100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1412,JEY.4_1,optimistic,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1412,JEY.4_1,optimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1412,JEY.4_1,pessimistic,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1412,JEY.4_1,pessimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1413,JEY.5_1,current,hist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1413,JEY.5_1,medium,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1413,JEY.5_1,medium,2100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1413,JEY.5_1,optimistic,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1413,JEY.5_1,optimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1413,JEY.5_1,pessimistic,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1413,JEY.5_1,pessimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
